"speed","snr","snr_char","insert","freq_bins_smooth","mean_power_smooth_rel","sem_upper","sem_lower"
"32 ms",0,"0","2 inserts",0.172413793103448,0,0,0
"32 ms",0,"0","2 inserts",0.174568965517241,0,0,0
"32 ms",0,"0","2 inserts",0.176724137931034,0,0,0
"32 ms",0,"0","2 inserts",0.178879310344828,0,0,0
"32 ms",0,"0","2 inserts",0.181034482758621,0,0,0
"32 ms",0,"0","2 inserts",0.183189655172414,0,0,0
"32 ms",0,"0","2 inserts",0.185344827586207,0,0,0
"32 ms",0,"0","2 inserts",0.1875,0,0,0
"32 ms",0,"0","2 inserts",0.189655172413793,0,0,0
"32 ms",0,"0","2 inserts",0.191810344827586,0,0,0
"32 ms",0,"0","2 inserts",0.193965517241379,0,0,0
"32 ms",0,"0","2 inserts",0.196120689655172,0,0,0
"32 ms",0,"0","2 inserts",0.198275862068966,0,0,0
"32 ms",0,"0","2 inserts",0.200431034482759,0,0,0
"32 ms",0,"0","2 inserts",0.202586206896552,0,0,0
"32 ms",0,"0","2 inserts",0.204741379310345,0,0,0
"32 ms",0,"0","2 inserts",0.206896551724138,0,0,0
"32 ms",0,"0","2 inserts",0.209051724137931,0,0,0
"32 ms",0,"0","2 inserts",0.211206896551724,0,0,0
"32 ms",0,"0","2 inserts",0.213362068965517,0,0,0
"32 ms",0,"0","2 inserts",0.21551724137931,0,0,0
"32 ms",0,"0","2 inserts",0.217672413793103,0,0,0
"32 ms",0,"0","2 inserts",0.219827586206897,0,0,0
"32 ms",0,"0","2 inserts",0.22198275862069,0,0,0
"32 ms",0,"0","2 inserts",0.224137931034483,0,0,0
"32 ms",0,"0","2 inserts",0.226293103448276,0,0,0
"32 ms",0,"0","2 inserts",0.228448275862069,0,0,0
"32 ms",0,"0","2 inserts",0.230603448275862,0,0,0
"32 ms",0,"0","2 inserts",0.232758620689655,0,0,0
"32 ms",0,"0","2 inserts",0.234913793103448,0,0,0
"32 ms",0,"0","2 inserts",0.237068965517241,0,0,0
"32 ms",0,"0","2 inserts",0.239224137931034,0,0,0
"32 ms",0,"0","2 inserts",0.241379310344828,0,0,0
"32 ms",0,"0","2 inserts",0.243534482758621,0,0,0
"32 ms",0,"0","2 inserts",0.245689655172414,0,0,0
"32 ms",0,"0","2 inserts",0.247844827586207,0,0,0
"32 ms",0,"0","2 inserts",0.25,0,0,0
"32 ms",0,"0","2 inserts",0.252155172413793,0,0,0
"32 ms",0,"0","2 inserts",0.254310344827586,0,0,0
"32 ms",0,"0","2 inserts",0.256465517241379,0,0,0
"32 ms",0,"0","2 inserts",0.258620689655172,0,0,0
"32 ms",0,"0","2 inserts",0.260775862068966,0,0,0
"32 ms",0,"0","2 inserts",0.262931034482759,0,0,0
"32 ms",0,"0","2 inserts",0.265086206896552,0,0,0
"32 ms",0,"0","2 inserts",0.267241379310345,0,0,0
"32 ms",0,"0","2 inserts",0.269396551724138,0,0,0
"32 ms",0,"0","2 inserts",0.271551724137931,0,0,0
"32 ms",0,"0","2 inserts",0.273706896551724,0,0,0
"32 ms",0,"0","2 inserts",0.275862068965517,0,0,0
"32 ms",0.125,"1/8","2 inserts",0.0280172413793103,-0.00346616876566529,-9.6330360503227e-05,-0.00683600717082736
"32 ms",0.125,"1/8","2 inserts",0.0301724137931034,-0.00416839361810567,-0.000698784873087529,-0.00763800236312381
"32 ms",0.125,"1/8","2 inserts",0.0323275862068966,-0.00477675097139301,-0.00141567878030961,-0.00813782316247642
"32 ms",0.125,"1/8","2 inserts",0.0344827586206897,-0.00422949061999582,-0.00110955846112475,-0.00734942277886689
"32 ms",0.125,"1/8","2 inserts",0.0366379310344828,-0.00382708102120669,-0.000977541405342812,-0.00667662063707057
"32 ms",0.125,"1/8","2 inserts",0.0387931034482759,-0.00271541625730086,0.00012574691633685,-0.00555657943093858
"32 ms",0.125,"1/8","2 inserts",0.040948275862069,-0.00264519247419297,0.000298256418713921,-0.00558864136709987
"32 ms",0.125,"1/8","2 inserts",0.0431034482758621,-0.00212026685428106,0.000796341095050442,-0.00503687480361256
"32 ms",0.125,"1/8","2 inserts",0.0452586206896552,-0.00248766232096242,0.000442413336539786,-0.00541773797846464
"32 ms",0.125,"1/8","2 inserts",0.0474137931034483,-0.0018189139144541,0.00105226100676873,-0.00469008883567693
"32 ms",0.125,"1/8","2 inserts",0.0495689655172414,-0.000292357784360184,0.00238808147213127,-0.00297279704085164
"32 ms",0.125,"1/8","2 inserts",0.0517241379310345,-0.00111082725039819,0.00148459643172883,-0.00370625093252521
"32 ms",0.125,"1/8","2 inserts",0.0538793103448276,0.000882452499503809,0.00367012268481544,-0.00190521768580782
"32 ms",0.125,"1/8","2 inserts",0.0560344827586207,0.00225360821854721,0.00524831330221434,-0.000741096865119929
"32 ms",0.125,"1/8","2 inserts",0.0581896551724138,0.00187700661323858,0.00483916939562519,-0.00108515616914804
"32 ms",0.125,"1/8","2 inserts",0.0603448275862069,0.00247307293001075,0.00559449221639488,-0.000648346356373378
"32 ms",0.125,"1/8","2 inserts",0.0625,0.00245069934634103,0.0055579675746884,-0.000656568882006345
"32 ms",0.125,"1/8","2 inserts",0.0646551724137931,0.00281207112436877,0.00599982115283907,-0.000375678904101526
"32 ms",0.125,"1/8","2 inserts",0.0668103448275862,0.00481289739753736,0.00820419832638651,0.00142159646868821
"32 ms",0.125,"1/8","2 inserts",0.0689655172413793,0.00584900436628005,0.00942770049019832,0.00227030824236178
"32 ms",0.125,"1/8","2 inserts",0.0711206896551724,0.00641033881065418,0.0100135806379599,0.00280709698334848
"32 ms",0.125,"1/8","2 inserts",0.0732758620689655,0.00529812188789004,0.00896328995440534,0.00163295382137474
"32 ms",0.125,"1/8","2 inserts",0.0754310344827586,0.00455716295124994,0.00865289453712341,0.000461431365376459
"32 ms",0.125,"1/8","2 inserts",0.0775862068965517,0.00489444049066749,0.00878160500318127,0.0010072759781537
"32 ms",0.125,"1/8","2 inserts",0.0797413793103448,0.00499845799797848,0.0090031173165816,0.000993798679375369
"32 ms",0.125,"1/8","2 inserts",0.0818965517241379,0.00489125974335012,0.00905488226027769,0.000727637226422548
"32 ms",0.125,"1/8","2 inserts",0.084051724137931,0.00473559332879894,0.00872307843731157,0.000748108220286304
"32 ms",0.125,"1/8","2 inserts",0.0862068965517241,0.00411698993606344,0.00789972690952711,0.000334252962599775
"32 ms",0.125,"1/8","2 inserts",0.0883620689655172,0.00225842728335304,0.00603222357035276,-0.00151536900364668
"32 ms",0.125,"1/8","2 inserts",0.0905172413793103,0.00223347959888573,0.00620619121975766,-0.00173923202198621
"32 ms",0.125,"1/8","2 inserts",0.0926724137931034,0.00226744874310912,0.00631471891713252,-0.00177982143091429
"32 ms",0.125,"1/8","2 inserts",0.0948275862068966,0.00285465892064504,0.00674560480707588,-0.00103628696578581
"32 ms",0.125,"1/8","2 inserts",0.0969827586206897,0.00305978733658486,0.00711877583671218,-0.000999201163542458
"32 ms",0.125,"1/8","2 inserts",0.0991379310344828,0.00199991976667629,0.00614306984595015,-0.00214323031259758
"32 ms",0.125,"1/8","2 inserts",0.101293103448276,0.00338531355442033,0.00753082123564477,-0.000760194126804108
"32 ms",0.125,"1/8","2 inserts",0.103448275862069,0.00278006029657287,0.00699899989534138,-0.00143887930219565
"32 ms",0.125,"1/8","2 inserts",0.105603448275862,0.00218504166991091,0.00638115496864357,-0.00201107162882175
"32 ms",0.125,"1/8","2 inserts",0.107758620689655,0.00169787761064377,0.00588516768943725,-0.00248941246814972
"32 ms",0.125,"1/8","2 inserts",0.109913793103448,0.00128201181380523,0.00543775421160108,-0.00287373058399062
"32 ms",0.125,"1/8","2 inserts",0.112068965517241,0.00137538082745128,0.00540761328426331,-0.00265685162936074
"32 ms",0.125,"1/8","2 inserts",0.114224137931034,0.00157716289340815,0.00535125693335747,-0.00219693114654116
"32 ms",0.125,"1/8","2 inserts",0.116379310344828,0.000810569960642132,0.00451451383576359,-0.00289337391447933
"32 ms",0.125,"1/8","2 inserts",0.118534482758621,0.00108656574769639,0.00483176821355177,-0.00265863671815899
"32 ms",0.125,"1/8","2 inserts",0.120689655172414,0.00062752554085331,0.00438921526801533,-0.00313416418630871
"32 ms",0.125,"1/8","2 inserts",0.122844827586207,0.000278270754384826,0.00408691959940933,-0.00353037809063968
"32 ms",0.125,"1/8","2 inserts",0.125,0.00128363950227282,0.00485693915739825,-0.00228966015285261
"32 ms",0.125,"1/8","2 inserts",0.127155172413793,0.000796577976341663,0.00423356706098571,-0.00264041110830238
"32 ms",0.125,"1/8","2 inserts",0.129310344827586,0.000620904861995314,0.00411230171681809,-0.00287049199282746
"32 ms",0.125,"1/8","2 inserts",0.131465517241379,0.00121712485067507,0.00506254927709579,-0.00262829957574565
"32 ms",0.125,"1/8","2 inserts",0.133620689655172,0.00118788731356073,0.00533195511796391,-0.00295618049084244
"32 ms",0.125,"1/8","2 inserts",0.135775862068965,0.00113497322895877,0.00545725651106063,-0.0031873100531431
"32 ms",0.125,"1/8","2 inserts",0.137931034482759,0.00324840125814917,0.00740422547100783,-0.000907422954709486
"32 ms",0.125,"1/8","2 inserts",0.140086206896552,0.0042159577195056,0.00815810167501119,0.000273813764000011
"32 ms",0.125,"1/8","2 inserts",0.142241379310345,0.00368307993765387,0.00765987060400559,-0.000293710728697856
"32 ms",0.125,"1/8","2 inserts",0.144396551724138,0.00290880307570081,0.00680612125783993,-0.000988515106438316
"32 ms",0.125,"1/8","2 inserts",0.146551724137931,0.00270418707015292,0.0067158845181186,-0.00130751037781276
"32 ms",0.125,"1/8","2 inserts",0.148706896551724,0.0031867103360184,0.00716754439699928,-0.000794123724962479
"32 ms",0.125,"1/8","2 inserts",0.150862068965517,0.00172083872419436,0.00562501137490448,-0.00218333392651576
"32 ms",0.125,"1/8","2 inserts",0.15301724137931,0.000844800616374524,0.0046621627566082,-0.00297256152385915
"32 ms",0.125,"1/8","2 inserts",0.155172413793103,0.00211045515236478,0.00600062770688559,-0.00177971740215602
"32 ms",0.125,"1/8","2 inserts",0.157327586206897,0.00338233038853271,0.00736626941227933,-0.000601608635213913
"32 ms",0.125,"1/8","2 inserts",0.15948275862069,0.00504988626005625,0.00910734456821583,0.000992427951896668
"32 ms",0.125,"1/8","2 inserts",0.161637931034483,0.0050639749545911,0.00919637106964295,0.00093157883953926
"32 ms",0.125,"1/8","2 inserts",0.163793103448276,0.00467274242042391,0.00893015322288915,0.000415331617958674
"32 ms",0.125,"1/8","2 inserts",0.165948275862069,0.00460243914883799,0.00883587841421215,0.000368999883463842
"32 ms",0.125,"1/8","2 inserts",0.168103448275862,0.00462585145121563,0.00886381016304854,0.000387892739382711
"32 ms",0.125,"1/8","2 inserts",0.170258620689655,0.0038066428077661,0.00780214068930435,-0.00018885507377215
"32 ms",0.125,"1/8","2 inserts",0.172413793103448,0.00310325894539236,0.00687717234797023,-0.000670654457185519
"32 ms",0.125,"1/8","2 inserts",0.174568965517241,0.00359945544924989,0.00727849359302647,-7.95826945266891e-05
"32 ms",0.125,"1/8","2 inserts",0.176724137931034,0.00358967280657361,0.0072729915294441,-9.36459162968915e-05
"32 ms",0.125,"1/8","2 inserts",0.178879310344828,0.00309078086077862,0.00674250675529044,-0.000560945033733204
"32 ms",0.125,"1/8","2 inserts",0.181034482758621,0.00396216847043075,0.00787615163968937,4.81853011721255e-05
"32 ms",0.125,"1/8","2 inserts",0.183189655172414,0.00374389873440145,0.00780924323979433,-0.00032144577099143
"32 ms",0.125,"1/8","2 inserts",0.185344827586207,0.00335276902466156,0.00734115304119694,-0.000635614991873814
"32 ms",0.125,"1/8","2 inserts",0.1875,0.00118481697140771,0.00496982576820196,-0.00260019182538655
"32 ms",0.125,"1/8","2 inserts",0.189655172413793,-0.000551356721841496,0.00316564982925841,-0.0042683632729414
"32 ms",0.125,"1/8","2 inserts",0.191810344827586,-0.000804369490790973,0.00293690561975258,-0.00454564460133452
"32 ms",0.125,"1/8","2 inserts",0.193965517241379,-0.000398072886816907,0.00329711907883051,-0.00409326485246433
"32 ms",0.125,"1/8","2 inserts",0.196120689655172,-0.000532713091453297,0.00335377459388283,-0.00441920077678942
"32 ms",0.125,"1/8","2 inserts",0.198275862068966,-0.00116696438019907,0.00307628755825657,-0.00541021631865472
"32 ms",0.125,"1/8","2 inserts",0.200431034482759,0.000802243371131939,0.00533581570065555,-0.00373132895839167
"32 ms",0.125,"1/8","2 inserts",0.202586206896552,0.00174564537274605,0.00633531460441962,-0.00284402385892752
"32 ms",0.125,"1/8","2 inserts",0.204741379310345,5.05533194312645e-05,0.00462955387485258,-0.00452844723599005
"32 ms",0.125,"1/8","2 inserts",0.206896551724138,-0.000747893341739921,0.00378723845094142,-0.00528302513442126
"32 ms",0.125,"1/8","2 inserts",0.209051724137931,-0.00226439980885691,0.00252117186777363,-0.00704997148548744
"32 ms",0.125,"1/8","2 inserts",0.211206896551724,-0.00270225308798762,0.00214606003960307,-0.00755056621557832
"32 ms",0.125,"1/8","2 inserts",0.213362068965517,-0.00176060658397762,0.003110180339084,-0.00663139350703925
"32 ms",0.125,"1/8","2 inserts",0.21551724137931,-0.00162498317677242,0.00327058182468166,-0.0065205481782265
"32 ms",0.125,"1/8","2 inserts",0.217672413793103,-0.00190359744896152,0.00302957989035068,-0.00683677478827373
"32 ms",0.125,"1/8","2 inserts",0.219827586206897,-0.002372842162948,0.00265949949082553,-0.00740518381672152
"32 ms",0.125,"1/8","2 inserts",0.22198275862069,-0.00211899786479593,0.00303424986148745,-0.0072722455910793
"32 ms",0.125,"1/8","2 inserts",0.224137931034483,-0.00255382513712794,0.00264544353045407,-0.00775309380470994
"32 ms",0.125,"1/8","2 inserts",0.226293103448276,-0.00282767663421457,0.00237295581926722,-0.00802830908769637
"32 ms",0.125,"1/8","2 inserts",0.228448275862069,-0.00284382940559676,0.00243164979274605,-0.00811930860393958
"32 ms",0.125,"1/8","2 inserts",0.230603448275862,-0.00268087722107282,0.00263540507155613,-0.00799715951370177
"32 ms",0.125,"1/8","2 inserts",0.232758620689655,-0.00268206370201255,0.00263010483724102,-0.00799423224126611
"32 ms",0.125,"1/8","2 inserts",0.234913793103448,-0.0027701153143136,0.00274050156910585,-0.00828073219773304
"32 ms",0.125,"1/8","2 inserts",0.237068965517241,-0.00345387635448752,0.00171873204982237,-0.00862648475879741
"32 ms",0.125,"1/8","2 inserts",0.239224137931034,-0.00360207297664378,0.00117565331877133,-0.0083797992720589
"32 ms",0.125,"1/8","2 inserts",0.241379310344828,-0.00280342739545623,0.00218918088654527,-0.00779603567745773
"32 ms",0.125,"1/8","2 inserts",0.243534482758621,-0.00268395426419049,0.00255927757865163,-0.00792718610703262
"32 ms",0.125,"1/8","2 inserts",0.245689655172414,-0.00272112366330026,0.00265528736892978,-0.00809753469553031
"32 ms",0.125,"1/8","2 inserts",0.247844827586207,-0.00332040493795578,0.0021035116975617,-0.00874432157347326
"32 ms",0.125,"1/8","2 inserts",0.25,-0.0051422411627773,0.000366865792793816,-0.0106513481183484
"32 ms",0.125,"1/8","2 inserts",0.252155172413793,-0.00516984223131741,0.00025679474506132,-0.0105964792076961
"32 ms",0.125,"1/8","2 inserts",0.254310344827586,-0.00481563145699929,0.000712983950999786,-0.0103442468649984
"32 ms",0.125,"1/8","2 inserts",0.256465517241379,-0.00465414047281999,0.00105979919134336,-0.0103680801369833
"32 ms",0.125,"1/8","2 inserts",0.258620689655172,-0.00418019708431421,0.00165308990222933,-0.0100134840708577
"32 ms",0.125,"1/8","2 inserts",0.260775862068966,-0.00561529002155043,0.00016882003728153,-0.0113994000803824
"32 ms",0.125,"1/8","2 inserts",0.262931034482759,-0.00666784034411182,-0.00106580317539731,-0.0122698775128263
"32 ms",0.125,"1/8","2 inserts",0.265086206896552,-0.00666473109541104,-0.00105938041695757,-0.0122700817738645
"32 ms",0.125,"1/8","2 inserts",0.267241379310345,-0.00607611215484745,-0.00055304407390648,-0.0115991802357884
"32 ms",0.125,"1/8","2 inserts",0.269396551724138,-0.00594577580298295,-0.00066936838383335,-0.0112221832221326
"32 ms",0.125,"1/8","2 inserts",0.271551724137931,-0.00572687889365824,-0.00077416168571626,-0.0106795961016002
"32 ms",0.125,"1/8","2 inserts",0.273706896551724,-0.00431623290965885,0.000280492122517401,-0.0089129579418351
"32 ms",0.125,"1/8","2 inserts",0.275862068965517,-0.0028836659970639,0.00144100064819272,-0.00720833264232052
"32 ms",0.25,"1/4","2 inserts",0.0280172413793103,-0.00733152045749419,-0.000877082368603057,-0.0137859585463853
"32 ms",0.25,"1/4","2 inserts",0.0301724137931034,-0.00856592973899251,-0.00188389212432497,-0.01524796735366
"32 ms",0.25,"1/4","2 inserts",0.0323275862068966,-0.00960054047007184,-0.00313514918602376,-0.0160659317541199
"32 ms",0.25,"1/4","2 inserts",0.0344827586206897,-0.00839186921548423,-0.00237299807903177,-0.0144107403519367
"32 ms",0.25,"1/4","2 inserts",0.0366379310344828,-0.0076001344845007,-0.00203583255198078,-0.0131644364170206
"32 ms",0.25,"1/4","2 inserts",0.0387931034482759,-0.00513120866625479,0.000497153744910663,-0.0107595710774202
"32 ms",0.25,"1/4","2 inserts",0.040948275862069,-0.00472360236713593,0.00116393995202785,-0.0106111446862997
"32 ms",0.25,"1/4","2 inserts",0.0431034482758621,-0.00358396414729441,0.00227238913373401,-0.00944031742832283
"32 ms",0.25,"1/4","2 inserts",0.0452586206896552,-0.00432426061468305,0.00151530220535492,-0.010163823434721
"32 ms",0.25,"1/4","2 inserts",0.0474137931034483,-0.00279699856059681,0.00289878638860039,-0.00849278350979401
"32 ms",0.25,"1/4","2 inserts",0.0495689655172414,0.000462941834251412,0.00581223366830124,-0.00488634999979842
"32 ms",0.25,"1/4","2 inserts",0.0517241379310345,-0.00119593847947698,0.00400175427070696,-0.00639363122966092
"32 ms",0.25,"1/4","2 inserts",0.0538793103448276,0.00285802083034781,0.00857804607550476,-0.00286200441480914
"32 ms",0.25,"1/4","2 inserts",0.0560344827586207,0.00573450562574681,0.0119885664615855,-0.000519555210091848
"32 ms",0.25,"1/4","2 inserts",0.0581896551724138,0.00504616988376399,0.011173643119829,-0.00108130335230101
"32 ms",0.25,"1/4","2 inserts",0.0603448275862069,0.00628894441067166,0.012788614687846,-0.000210725866502712
"32 ms",0.25,"1/4","2 inserts",0.0625,0.00622078114153542,0.0127041214478427,-0.00026255916477184
"32 ms",0.25,"1/4","2 inserts",0.0646551724137931,0.00690314652817828,0.0134972696437256,0.000309023412631006
"32 ms",0.25,"1/4","2 inserts",0.0668103448275862,0.0110488689195834,0.0180250588310666,0.00407267900810019
"32 ms",0.25,"1/4","2 inserts",0.0689655172413793,0.0132788547512495,0.0206433770706654,0.00591433243183356
"32 ms",0.25,"1/4","2 inserts",0.0711206896551724,0.0143455040408563,0.0217617158192529,0.00692929226245964
"32 ms",0.25,"1/4","2 inserts",0.0732758620689655,0.0120807181590149,0.0195393802134382,0.00462205610459166
"32 ms",0.25,"1/4","2 inserts",0.0754310344827586,0.0107706357303882,0.0190300743320491,0.00251119712872735
"32 ms",0.25,"1/4","2 inserts",0.0775862068965517,0.0115579337078247,0.0194744028349535,0.00364146458069589
"32 ms",0.25,"1/4","2 inserts",0.0797413793103448,0.011848625898163,0.0200452542677307,0.00365199752859522
"32 ms",0.25,"1/4","2 inserts",0.0818965517241379,0.0116478837199329,0.0201789168884939,0.00311685055137183
"32 ms",0.25,"1/4","2 inserts",0.084051724137931,0.0113464582678956,0.0194971086518805,0.0031958078839108
"32 ms",0.25,"1/4","2 inserts",0.0862068965517241,0.0100451128249925,0.0177821170139545,0.00230810863603059
"32 ms",0.25,"1/4","2 inserts",0.0883620689655172,0.00619424500803145,0.0137759853029575,-0.00138749528689463
"32 ms",0.25,"1/4","2 inserts",0.0905172413793103,0.0060712877212407,0.0140109777964782,-0.0018684023539968
"32 ms",0.25,"1/4","2 inserts",0.0926724137931034,0.00608400912709247,0.0142240663482366,-0.00205604809405162
"32 ms",0.25,"1/4","2 inserts",0.0948275862068966,0.00726925918328574,0.015036100931775,-0.000497582565203535
"32 ms",0.25,"1/4","2 inserts",0.0969827586206897,0.00761148309023489,0.0157178574255732,-0.000494891245103468
"32 ms",0.25,"1/4","2 inserts",0.0991379310344828,0.0054037859507569,0.0137036294847297,-0.00289605758321588
"32 ms",0.25,"1/4","2 inserts",0.101293103448276,0.00813161508431904,0.0165175118727311,-0.000254281704093012
"32 ms",0.25,"1/4","2 inserts",0.103448275862069,0.00678314731440813,0.0153590568447819,-0.00179276221596565
"32 ms",0.25,"1/4","2 inserts",0.105603448275862,0.00523997322064667,0.0136834144035091,-0.00320346796221574
"32 ms",0.25,"1/4","2 inserts",0.107758620689655,0.00411289045440383,0.0124879499445668,-0.00426216903575912
"32 ms",0.25,"1/4","2 inserts",0.109913793103448,0.00334310644265251,0.0116411739993319,-0.00495496111402683
"32 ms",0.25,"1/4","2 inserts",0.112068965517241,0.00356721674580285,0.0115307670192324,-0.00439633352762674
"32 ms",0.25,"1/4","2 inserts",0.114224137931034,0.0039920089481923,0.0113654968909935,-0.00338147899460889
"32 ms",0.25,"1/4","2 inserts",0.116379310344828,0.00221416343792335,0.00945345940026535,-0.00502513252441865
"32 ms",0.25,"1/4","2 inserts",0.118534482758621,0.00258667619578229,0.00990580186523605,-0.00473244947367147
"32 ms",0.25,"1/4","2 inserts",0.120689655172414,0.00157668762572547,0.00890375432985257,-0.00575037907840163
"32 ms",0.25,"1/4","2 inserts",0.122844827586207,0.000734865250537394,0.00817201994549055,-0.00670228944441576
"32 ms",0.25,"1/4","2 inserts",0.125,0.00271474112300022,0.00971753714792161,-0.00428805490192117
"32 ms",0.25,"1/4","2 inserts",0.127155172413793,0.00178941316974209,0.00856619228063776,-0.00498736594115357
"32 ms",0.25,"1/4","2 inserts",0.129310344827586,0.00127820038699463,0.00814000399640625,-0.00558360322241698
"32 ms",0.25,"1/4","2 inserts",0.131465517241379,0.00253480110994959,0.0100781455229867,-0.0050085433030875
"32 ms",0.25,"1/4","2 inserts",0.133620689655172,0.00248905236671928,0.0106059974563349,-0.00562789272289635
"32 ms",0.25,"1/4","2 inserts",0.135775862068965,0.00248930332017401,0.0109073494412887,-0.00592874280094071
"32 ms",0.25,"1/4","2 inserts",0.137931034482759,0.00679310303848688,0.0148688128490102,-0.00128260677203643
"32 ms",0.25,"1/4","2 inserts",0.140086206896552,0.00868517832677281,0.0163789021917638,0.000991454461781782
"32 ms",0.25,"1/4","2 inserts",0.142241379310345,0.00765360663095215,0.0154309992258189,-0.000123785963914586
"32 ms",0.25,"1/4","2 inserts",0.144396551724138,0.00613790107783027,0.0138292160112668,-0.00155341385560623
"32 ms",0.25,"1/4","2 inserts",0.146551724137931,0.00596970256965738,0.0139658844261153,-0.00202647928680053
"32 ms",0.25,"1/4","2 inserts",0.148706896551724,0.00721500601523781,0.0151025713855546,-0.000672559355078968
"32 ms",0.25,"1/4","2 inserts",0.150862068965517,0.00422278233245015,0.0119786211722658,-0.00353305650736551
"32 ms",0.25,"1/4","2 inserts",0.15301724137931,0.00246960265083463,0.00998850300211626,-0.005049297700447
"32 ms",0.25,"1/4","2 inserts",0.155172413793103,0.00516869051010081,0.012809899859955,-0.0024725188397534
"32 ms",0.25,"1/4","2 inserts",0.157327586206897,0.00772498146085746,0.0155191771231179,-6.9214201402934e-05
"32 ms",0.25,"1/4","2 inserts",0.15948275862069,0.0111217785081829,0.0190444207309411,0.00319913628542475
"32 ms",0.25,"1/4","2 inserts",0.161637931034483,0.0114040431801396,0.0193712431886614,0.00343684317161774
"32 ms",0.25,"1/4","2 inserts",0.163793103448276,0.0107798511717478,0.0189530760700969,0.00260662627339874
"32 ms",0.25,"1/4","2 inserts",0.165948275862069,0.0106351015585519,0.018778061472429,0.00249214164467482
"32 ms",0.25,"1/4","2 inserts",0.168103448275862,0.0107602695786934,0.0189630527803528,0.00255748637703402
"32 ms",0.25,"1/4","2 inserts",0.170258620689655,0.00912717969620374,0.0168577389187087,0.00139662047369882
"32 ms",0.25,"1/4","2 inserts",0.172413793103448,0.00779562584388038,0.0151386283756026,0.000452623312158212
"32 ms",0.25,"1/4","2 inserts",0.174568965517241,0.00889283676568676,0.0161964569991346,0.00158921653223893
"32 ms",0.25,"1/4","2 inserts",0.176724137931034,0.00871769872918763,0.0160242602920539,0.00141113716632138
"32 ms",0.25,"1/4","2 inserts",0.178879310344828,0.00764432105753503,0.0148788563255997,0.00040978578947037
"32 ms",0.25,"1/4","2 inserts",0.181034482758621,0.00944542997765028,0.0172720463086979,0.00161881364660264
"32 ms",0.25,"1/4","2 inserts",0.183189655172414,0.00897037736290173,0.0170859570019565,0.000854797723846975
"32 ms",0.25,"1/4","2 inserts",0.185344827586207,0.00813366810302131,0.0160585804217927,0.000208755784249882
"32 ms",0.25,"1/4","2 inserts",0.1875,0.0036118924151509,0.0110018291377194,-0.00377804430741758
"32 ms",0.25,"1/4","2 inserts",0.189655172413793,3.56596980513983e-05,0.00724049177509322,-0.00716917237899043
"32 ms",0.25,"1/4","2 inserts",0.191810344827586,-0.000590942658004367,0.00662818924117465,-0.00781007455718338
"32 ms",0.25,"1/4","2 inserts",0.193965517241379,0.000100591289617442,0.00719811683773377,-0.00699693425849888
"32 ms",0.25,"1/4","2 inserts",0.196120689655172,-0.000260886439402575,0.00722281212230149,-0.00774458500110664
"32 ms",0.25,"1/4","2 inserts",0.198275862068966,-0.00166309102105109,0.00652447300276932,-0.0098506550448715
"32 ms",0.25,"1/4","2 inserts",0.200431034482759,0.00237041454730537,0.0111836600202371,-0.00644283092562634
"32 ms",0.25,"1/4","2 inserts",0.202586206896552,0.00427645337096541,0.0131955955621463,-0.00464268882021545
"32 ms",0.25,"1/4","2 inserts",0.204741379310345,0.000644641143613844,0.00950978982605193,-0.00822050753882424
"32 ms",0.25,"1/4","2 inserts",0.206896551724138,-0.0011545819496873,0.00760146251756758,-0.00991062641694218
"32 ms",0.25,"1/4","2 inserts",0.209051724137931,-0.00434172760000683,0.00490971109568977,-0.0135931662957034
"32 ms",0.25,"1/4","2 inserts",0.211206896551724,-0.00540124047018859,0.00397040756185602,-0.0147728885022332
"32 ms",0.25,"1/4","2 inserts",0.213362068965517,-0.00349952207479385,0.00591613486812649,-0.0129151790177142
"32 ms",0.25,"1/4","2 inserts",0.21551724137931,-0.00326839633238271,0.00619117431416727,-0.0127279669789327
"32 ms",0.25,"1/4","2 inserts",0.217672413793103,-0.00388941399605246,0.00565435725419072,-0.0134331852462956
"32 ms",0.25,"1/4","2 inserts",0.219827586206897,-0.00465584268834471,0.0050667812391305,-0.0143784666158199
"32 ms",0.25,"1/4","2 inserts",0.22198275862069,-0.00411759143823382,0.00581666097907173,-0.0140518438555394
"32 ms",0.25,"1/4","2 inserts",0.224137931034483,-0.00496005587330229,0.00505378978572379,-0.0149739015323284
"32 ms",0.25,"1/4","2 inserts",0.226293103448276,-0.00541165390117086,0.00459552315394569,-0.0154188309562874
"32 ms",0.25,"1/4","2 inserts",0.228448275862069,-0.00538299338438919,0.00476250678754733,-0.0155284935563257
"32 ms",0.25,"1/4","2 inserts",0.230603448275862,-0.0050829307954611,0.00514973183376527,-0.0153155934246875
"32 ms",0.25,"1/4","2 inserts",0.232758620689655,-0.00502672239643541,0.0052078020423488,-0.0152612468352196
"32 ms",0.25,"1/4","2 inserts",0.234913793103448,-0.00505376454466929,0.00557132529358326,-0.0156788543829218
"32 ms",0.25,"1/4","2 inserts",0.237068965517241,-0.00644079892964893,0.0034983330717627,-0.0163799309310606
"32 ms",0.25,"1/4","2 inserts",0.239224137931034,-0.00677248403579478,0.0023736276973585,-0.0159185957689481
"32 ms",0.25,"1/4","2 inserts",0.241379310344828,-0.00505509159470415,0.00456291279147217,-0.0146730959808805
